T0 t0
-0.885263 948.168
0.510749 3829.71
2.27883 22440.6
-0.497554 1397.22
1.93208 15865
0.175164 2737.93
1.07684 6745.54
2.8172 38445.4
-1.86465 356.076
-1.44833 539.943
7.32447 3.48601e+06
2.46585 27055.4
-3.81306 50.7412
-3.5867 63.6308
1.93986 15989
-3.37114 78.937
-1.2899 632.637
-4.61277 22.806
0.720589 4723.87
2.8839 41097.1
0.242558 2928.81
4.49304 205425
6.10679 1.03156e+06
7.00062 2.52163e+06
-2.99183 115.349
1.14388 7213.26
-0.674234 1170.94
-2.20658 252.956
0.399607 3426.87
-3.32968 82.2785
2.7322 35312.4
1.02388 6397.55
0.243367 2931.18
-3.01641 112.548
3.47115 73935.1
-1.21619 681.028
2.27358 22323.1
2.82155 38612.9
1.62262 11642.5
-2.00706 308.814
0.816166 5197.64
0.548905 3978.66
3.17658 55070.9
2.58774 30562.8
1.3065 8487.05
-0.0284687 2233.5
3.53677 78949.4
1.88395 15119.6
-0.986262 857.081
5.9845 912816
5.8068 764204
-1.19692 694.279
1.25361 8049.84
3.60472 84500.5
2.71081 34565.4
1.37513 9089.95
2.59708 30849.6
-3.69975 56.8287
-1.48211 522.011
7.73193 5.23943e+06
0.202402 2813.53
2.69321 33962.2
1.38271 9159.14
1.69072 12463
1.41381 9448.41
-0.592966 1270.07
-0.613083 1244.78
0.306675 3122.75
3.88739 112104
5.12332 385816
2.14515 19632.5
1.51604 10465.5
2.61926 31541.4
2.70747 34450
5.27749 450129
2.02121 17344
1.99997 16979.5
2.8143 38333.9
2.77454 36839.9
3.20217 56498
0.552299 3992.18
0.797406 5101.05
1.78194 13653.3
1.18009 7479.2
2.37978 24824.2
1.57529 11104.2
2.78544 37243.6
-0.381582 1569.03
3.87227 110422
-1.95835 324.227
3.25245 59411.4
0.556786 4010.14
5.0611 362542
4.02323 128415
2.45221 26688.8
3.08837 50421.3
0.89355 5615.83
0.452138 3611.7
0.998675 6238.34
3.08332 50167.1
1.58095 11167.3
-3.28468 86.0658
0.22005 2863.63
2.36271 24404
0.591706 4152.64
-0.269352 1755.38
-0.667476 1178.88
2.771 36709.5
0.509332 3824.28
4.08737 136922
2.13004 19338.2
-4.59328 23.255
1.39531 9275.27
2.80794 38090.9
1.14146 7195.78
1.60774 11470.5
3.16555 54466.5
-3.05226 108.585
-0.067974 2146.99
-1.35544 592.501
-1.48983 517.992
3.28885 61613.8
-1.69356 422.519
4.19639 152693
0.703506 4643.86
3.48077 74650.1
1.17352 7430.25
0.721935 4730.23
3.60702 84695.5
1.25975 8099.38
5.47332 547499
-2.96906 118.006
0.532884 3915.42
5.68079 673732
-2.66021 160.708
-2.55435 178.653
0.88455 5565.51
0.283444 3051.04
1.82482 14251.5
0.437531 3559.32
1.97616 16580.1
-1.60952 459.563
-2.49985 188.66
2.05016 17853.5
-5.66393 7.97144
-4.30019 31.1747
3.1892 55770.3
4.42075 191098
3.59416 83612.6
3.53788 79036.9
-0.967316 873.474
1.02828 6425.77
8.00419 6.87899e+06
2.48303 27524.2
5.18068 408593
0.105997 2554.96
2.63142 31927.1
-3.57249 64.5409
1.28884 8338.5
-1.15837 721.566
-4.30673 30.9714
1.82895 14310.4
-0.0067035 2282.65
2.44974 26623
-4.86395 17.7404
-0.941399 896.408
6.84829 2.16532e+06
0.889515 5593.21
2.35425 24198.5
1.81155 14063.6
-0.0806698 2119.9
-3.273 87.0773
2.31513 23270.1
2.45416 26741
-3.39929 76.7466
1.06027 6634.65
5.14825 395555
2.00994 17149.7
-1.60275 462.686
-0.532647 1349.04
0.872937 5501.26
-0.0483345 2189.57
1.83453 14390.6
2.09515 18675
0.456793 3628.55
2.5007 28015
-0.412071 1521.91
1.79836 13879.3
0.56836 4056.82
2.50843 28232.4
-5.00078 15.4717
1.30556 8479.04
4.12258 141828
4.67941 247510
-1.58068 473.011
0.329921 3196.19
-0.789593 1043.36
-3.65985 59.1424
-5.29781 11.4958
0.924428 5791.94
1.15601 7301.3
-0.845099 987.025
-0.152565 1972.84
-1.2309 671.083
3.65103 88506.3
4.33959 176201
1.53803 10698.1
1.1653 7369.45
2.74787 35870.2
5.74668 719616
-3.30969 83.9404
2.39319 25159.4
-1.60811 460.21
0.969213 6057.23
-0.115262 2047.82
7.27977 3.33362e+06
2.44651 26537.2
3.7498 97693.4
-3.17737 95.8157
4.56417 220570
8.45416 1.07881e+07
1.0392 6496.36
0.723283 4736.61
1.03909 6495.65
1.16542 7370.27
4.43736 194299
0.636095 4341.13
4.61539 232160
-2.01341 306.858
0.555236 4003.92
3.61485 85361.2
-1.63443 448.257
-2.38534 211.548
-1.75812 396.104
-2.33848 221.698
1.28878 8337.97
4.87874 302106
-3.71389 56.031
2.61617 31444.1
2.86229 40218.6
4.29574 168642
4.48403 203583
-0.578298 1288.84
1.70391 12628.5
4.38724 184802
-1.86387 356.352
-2.2471 242.912
-1.71166 414.939
4.14042 144381
3.27807 60953.6
-2.36644 215.584
-0.533301 1348.16
1.67693 12292.3
2.21723 21100
1.55572 10889.1
4.13572 143705
2.03689 17618.2
-0.179058 1921.26
0.62534 4294.69
3.23322 58280
0.862117 5442.05
3.87559 110789
0.38247 3368.64
7.1237 2.85189e+06
4.68566 249062
1.55246 10853.7
0.0384058 2387.97
0.638059 4349.66
0.654933 4423.68
2.53996 29136.7
2.51329 28370
0.633693 4330.71
0.779023 5008.13
-1.5139 505.673
-3.39588 77.0086
1.54056 10725.2
-1.71634 413.003
-0.775857 1057.79
-1.58249 472.155
-1.68243 427.249
0.177943 2745.55
6.14345 1.07008e+06
3.26014 59870.3
-1.47173 527.456
0.689187 4577.83
0.970683 6066.14
-0.309337 1686.58
0.813997 5186.38
3.84072 106992
0.203155 2815.65
-0.457643 1454.11
3.08702 50353.2
2.26074 22038.2
-1.09715 767.121
3.48304 74819.5
5.75471 725418
4.65831 242341
0.969076 6056.4
1.4806 10101.1
4.24314 160001
0.794335 5085.4
-2.00729 308.741
-4.19021 34.799
2.82411 38712
1.54927 10819.1
1.46891 9983.61
2.12341 19210.3
5.53022 579555
-3.11194 102.295
1.28858 8336.32
-1.66973 432.709
2.12454 19232.1
-0.0356147 2217.6
-1.07188 786.751
0.655313 4425.36
-0.434836 1487.66
1.14885 7249.21
-3.90347 46.3549
3.29321 61883.3
0.514339 3843.48
-0.708272 1131.75
2.58353 30434.2
5.37287 495173
1.75848 13336.7
3.07853 49927.2
0.403704 3440.94
1.74867 13206.6
2.18185 20366.4
0.176542 2741.71
-0.0707684 2141
0.494153 3766.67
0.247531 2943.41
-1.61054 459.094
4.57269 222455
-0.360356 1602.69
5.00606 343126
-2.32064 225.688
5.42552 521945
0.955922 5977.25
5.63548 643883
-1.16226 718.766
0.208541 2830.86
4.02621 128799
-2.20202 254.112
-0.105534 2067.84
3.20787 56821.2
3.78691 101388
1.74261 13126.7
-0.974532 867.194
-0.444365 1473.55
1.00093 6252.4
-0.19052 1899.36
-0.428429 1497.22
-0.301966 1699.06
-0.494428 1401.6
0.163078 2705.04
1.44629 9760.32
3.05838 48931.3
0.7381 4807.32
0.271991 3016.3
2.98447 45445.2
0.58588 4128.52
2.34853 24060.4
0.745008 4840.64
2.01265 17196.2
1.86665 14860.2
0.988442 6174.83
-0.235472 1815.87
4.736 261919
5.15641 398797
-3.24212 89.8082
-1.90924 340.549
1.37942 9129.04
2.0178 17285
-1.51063 507.333
-0.375278 1578.95
2.24634 21723.1
2.39844 25291.7
2.80635 38030.5
1.23926 7935.13
-1.22641 674.104
3.11832 51953.9
-1.25424 655.6
2.59431 30764
0.671522 4497.68
-2.42832 202.649
4.2522 161457
0.426886 3521.63
1.70262 12612.1
5.1524 397200
-0.125505 2026.95
1.49044 10200.9
2.97236 44898.1
-0.403095 1535.64
-0.654036 1194.83
-0.347471 1623.47
3.6181 85638.9
1.33252 8710.78
0.814497 5188.97
0.767486 4950.68
4.72186 258244
0.277767 3033.77
2.29152 22727.1
4.02656 128843
-1.34282 600.026
1.75173 13247
-3.1275 100.715
6.57379 1.64555e+06
-7.00476 2.08555
1.29992 8431.4
-1.43428 547.582
-0.205863 1870.44
4.15287 146190
-3.48375 70.5306
-1.62215 453.796
1.13636 7159.17
1.86494 14834.8
-2.6525 161.951
4.56396 220523
3.29523 62008.7
2.03544 17592.6
0.247503 2943.33
0.37876 3356.16
3.98316 123371
0.0105697 2322.42
1.14582 7227.23
2.00002 16980.4
-1.72205 410.651
-2.0424 298.091
2.37201 24632
-3.69474 57.1143
-2.226 248.091
3.85042 108035
0.865666 5461.4
-2.32051 225.717
0.0828283 2496.44
-0.106261 2066.34
1.5337 10651.9
1.7437 13141
6.148 1.07496e+06
-1.05206 802.499
3.9886 124044
-0.801529 1030.98
1.06431 6661.55
4.62057 233366
1.45812 9876.52
1.419 9497.61
4.67242 245787
1.58344 11195.2
2.47062 27184.8
3.12794 52456.1
2.92135 42665.4
1.81748 14147.3
-0.771519 1062.39
-0.0933442 2093.2
-2.85473 132.299
2.48399 27550.8
1.09834 6892.15
2.1981 20700
-1.98334 316.224
-0.581103 1285.23
1.99019 16814.3
-1.64204 444.856
0.0272669 2361.52
-1.34319 599.803
-1.8736 352.903
3.31577 63295
1.7112 12720.8
-2.78986 141.166
2.35348 24179.8
0.145872 2658.9
3.61264 85172.3
0.379817 3359.72
1.76236 13388.5
-0.474476 1429.84
1.39773 9297.68
2.46016 26901.8
1.99005 16811.9
-1.63755 446.859
5.32046 469892
2.01178 17181.2
2.77429 36830.6
-0.0808712 2119.47
-2.73773 148.719
2.62682 31780.8
-0.450288 1464.85
4.4702 200786
-1.19496 695.638
-5.20598 12.6014
-3.14384 99.0827
1.79014 13765.7
1.45614 9856.94
-0.0238926 2243.75
3.24109 58740.5
0.0340989 2377.71
2.85989 40122.2
1.90899 15503
0.751413 4871.74
-0.00296044 2291.21
7.15588 2.94517e+06
1.1713 7413.75
-1.9148 338.659
3.54886 79910
2.35195 24142.8
0.576459 4089.81
-4.83485 18.2642
2.32101 23407.3
1.41511 9460.74
2.85631 39978.9
-0.748077 1087.59
3.37851 67393.8
1.61516 11555.9
1.08684 6813.34
-1.94163 329.693
1.07827 6755.18
-0.675965 1168.91
0.707917 4664.38
5.45346 536734
0.0640387 2449.98
-0.146215 1985.41
0.564478 4041.1
4.6813 247977
1.1238 7069.87
3.13522 52839.4
-1.46462 531.22
-0.242351 1803.43
-0.783285 1049.96
2.11608 19070.1
1.12717 7093.71
0.438608 3563.16
2.15363 19799.7
-1.75337 397.987
-2.29415 231.746
-1.353 593.95
8.78112 1.49603e+07
6.11162 1.03656e+06
5.95782 888784
2.29742 22861.6
-0.827318 1004.73
4.42998 192871
-0.0707671 2141
4.94254 322009
0.938604 5874.63
1.86833 14885.3
-3.94353 44.5344
6.00795 934475
-0.0803872 2120.5
3.87984 111261
-0.160288 1957.66
-0.875291 957.671
3.37923 67442
2.7328 35333.7
-2.64127 163.78
0.0600948 2440.33
0.165858 2712.57
4.95852 327197
2.01634 17259.7
1.47243 10018.8
-0.363318 1597.95
2.81339 38299
-4.99439 15.571
-3.52377 67.7638
0.0686918 2461.4
4.49569 205969
-1.28535 635.52
0.182116 2757.03
1.99065 16822.1
2.53981 29132.5
3.39368 68423.7
0.894664 5622.09
-0.0110305 2272.79
4.53263 213721
2.39381 25175
4.80535 280729
2.89614 41603.5
2.6075 31172.6
1.48744 10170.4
-0.434018 1488.88
0.931266 5831.68
2.90461 41957.2
1.35252 8886.69
1.55846 10918.9
2.42926 26083.3
1.14137 7195.15
1.23944 7936.58
2.63076 31906
3.01221 46723.7
-0.982931 859.941
2.23688 21518.5
4.70755 254574
3.51279 77079.2
0.27724 3032.17
-3.42039 75.1437
2.79086 37445.9
1.68225 12357.9
-2.84274 133.894
-1.69239 423.014
2.29558 22819.6
0.0782634 2485.07
-0.820508 1011.6
3.16002 54166.5
1.65553 12031.9
4.71214 255745
6.00309 929947
1.32082 8609.47
-0.771725 1062.17
0.594048 4162.38
-2.05634 293.963
5.43121 524920
-1.07986 780.497
2.02883 17476.8
1.09845 6892.85
4.64385 238864
-1.51206 506.609
1.34187 8792.57
4.39208 185698
1.13505 7149.81
-0.74056 1095.79
5.05877 361699
3.93348 117392
3.19875 56305.2
1.58007 11157.5
2.57999 30326.7
4.79528 277916
4.18985 151697
2.0777 18351.9
-3.53014 67.3331
1.9205 15682.4
2.74347 35712.8
3.5945 83641.7
2.46336 26988.3
3.7768 100368
5.03772 354163
-0.319979 1668.73
2.40328 25414.6
3.95391 119815
4.3085 170808
1.37569 9095.04
2.67682 33410
1.28707 8323.73
1.29661 8403.51
1.82801 14297
0.366164 3314.16
-0.57763 1289.7
2.76396 36452.1
2.51121 28311.1
1.15165 7269.52
2.30959 23141.4
6.14081 1.06726e+06
2.39697 25254.6
7.34382 3.55411e+06
4.07593 135365
1.76091 13369.2
-0.743637 1092.43
-0.920402 915.429
2.45812 26847.1
-1.99961 311.123
0.786175 5044.07
5.22831 428524
0.268136 3004.69
-0.298221 1705.43
-3.25997 88.2196
1.634 11775.7
3.25442 59528.7
0.33725 3219.7
1.71844 12813.3
2.78006 37043.8
4.34922 177906
-0.577685 1289.63
5.00562 342977
-2.38011 212.658
0.946276 5919.88
1.9642 16383
-0.150597 1976.73
-1.56555 480.22
-0.112961 2052.54
1.94164 16017.4
2.68138 33562.8
3.93064 117059
3.71557 94406.3
4.6479 239833
0.403396 3439.88
-2.68604 156.61
1.1769 7455.44
1.43581 9658.61
4.44379 195552
2.79475 37592.1
-2.61315 168.451
5.11001 380714
0.672261 4501
-0.710626 1129.09
-1.10732 759.359
-0.102675 2073.76
7.0144 2.55661e+06
-1.9255 335.056
-5.35545 10.8519
0.600462 4189.17
0.105071 2552.6
4.99421 339083
-0.452304 1461.9
-0.756279 1078.7
2.89688 41633.9
5.50524 565257
1.97025 16482.3
-2.56457 176.836
-2.89739 126.773
-0.320535 1667.8
0.571566 4069.84
6.04038 965282
-0.043112 2201.03
-0.163036 1952.29
0.0768913 2481.67
1.50141 10313.5
4.8155 283592
0.63326 4328.84
1.31832 8587.95
4.46141 199028
1.80715 14001.9
2.1211 19166
8.0181 6.97533e+06
2.32796 23570.5
-0.913902 921.398
0.302515 3109.79
1.4742 10036.6
4.42826 192538
3.10958 51502.1
-0.541164 1337.6
3.91458 115194
3.36323 66371.9
-0.268438 1756.99
3.03744 47917.3
1.97387 16542.2
1.66103 12098.3
4.30568 170326
-1.58381 471.533
-0.0572753 2170.08
-0.0823432 2116.36
-0.822317 1009.77
1.25366 8050.23
-4.55438 24.1772
1.8203 14187.2
1.2517 8034.46
0.141005 2645.99
1.73763 13061.5
1.48655 10161.4
0.522825 3876.23
1.85923 14750.4
0.182907 2759.21
-0.580505 1286
-1.8026 378.871
-1.16973 713.419
4.6546 241444
2.22073 21173.8
-0.198367 1884.52
2.10715 18900.5
4.06879 134401
-2.76387 144.882
3.60864 84832.5
0.735627 4795.44
2.28301 22534.4
-0.179228 1920.93
-1.68927 424.334
6.1642 1.09252e+06
7.98659 6.75898e+06
-0.207115 1868.1
-0.580721 1285.72
1.38629 9191.92
4.48204 203178
1.38553 9184.99
-0.26065 1770.72
0.258157 2974.86
1.76543 13429.7
1.13188 7127.19
0.28843 3066.29
3.77365 100052
1.06138 6642.06
-1.5398 492.747
3.225 57802.9
0.943152 5901.41
2.05918 18015.3
2.03519 17588.2
0.888217 5585.96
2.17383 20203.7
3.75957 98653.3
2.26495 22131.3
0.063195 2447.91
-1.47111 527.784
2.25554 21923.9
6.59497 1.68077e+06
0.214931 2849.01
0.32517 3181.04
4.11544 140819
0.97319 6081.37
-1.68551 425.933
1.83454 14390.7
-0.883784 949.571
5.77846 742853
1.71621 12784.7
-4.42945 27.3945
-6.16545 4.82755
1.74909 13212.1
1.9111 15535.7
0.088925 2511.71
-0.852646 979.604
0.642725 4370.01
-1.42697 551.602
1.14751 7239.51
2.8701 40534.1
-2.46036 196.258
-1.30951 620.35
-2.62186 166.99
3.02257 47210.2
1.6637 12130.7
-1.38684 574.187
1.05478 6598.34
2.0755 18311.7
1.15544 7297.11
1.96848 16453.2
0.16299 2704.8
1.7485 13204.2
-1.79925 380.142
0.249994 2950.67
3.02226 47195.7
3.44811 72251.3
-1.00011 845.29
3.52383 77934.5
0.00184183 2302.24
-2.65385 161.733
2.03921 17659
0.946858 5923.32
-1.15083 727.03
1.23844 7928.6
-1.04585 807.502
5.34807 483044
-1.61235 458.264
-1.04424 808.803
-2.5406 181.127
0.613966 4246.12
-1.99735 311.825
2.14452 19620.3
-0.472483 1432.69
3.99297 124587
2.95753 44237.5
2.59153 30678.8
-1.01613 831.856
5.01744 347053
-1.16988 713.308
-0.543198 1334.88
2.55891 29694.2
2.56639 29917.1
-1.45043 538.811
0.545618 3965.6
2.06738 18163.6
-0.224989 1835.01
5.07619 368054
-0.233735 1819.03
0.831669 5278.85
3.17491 54979.1
-2.16129 264.676
-1.95885 324.064
0.0541772 2425.93
0.308446 3128.29
2.22905 21350.9
2.99653 45996.9
5.37235 494915
0.0170696 2337.56
-1.28775 633.999
-1.84401 363.503
0.119597 2589.94
2.31701 23313.9
0.940788 5887.47
0.0864103 2505.4
0.968728 6054.29
1.77188 13516.6
-1.21593 681.207
2.9206 42633.6
1.51435 10447.8
0.48554 3734.37
5.11942 384312
-2.93799 121.73
2.33975 23850.1
-1.67836 428.99
-2.09091 283.974
-0.622664 1232.91
2.45591 26787.9
1.32776 8669.43
-2.04336 297.803
-1.75414 397.684
5.30092 460799
-1.213 683.205
3.44563 72072.6
-2.87002 130.292
1.80219 13932.6
-1.78546 385.42
-3.19594 94.0522
1.89963 15358.6
2.76953 36655.9
-0.133887 2010.04
1.80481 13969.2
4.34411 176999
-2.8696 130.346
0.472197 3684.87
1.74088 13104
-0.0597945 2164.62
5.82274 776483
2.14247 19580.1
1.23754 7921.48
0.120425 2592.09
-1.66526 434.645
-1.9961 312.217
3.53317 78666
1.98774 16773.1
0.575221 4084.75
2.95466 44110.6
-3.24674 89.3944
3.03116 47617.2
-1.02697 822.891
-0.152271 1973.42
-3.07592 106.046
2.77168 36734.7
3.05394 48714.5
-1.32748 609.302
-0.703992 1136.61
-2.68003 157.553
-2.63118 165.441
1.76372 13406.7
4.43283 193422
1.62621 11684.3
0.471949 3683.96
2.83278 39049.1
3.13397 52773.5
-2.62259 166.869
1.05964 6630.51
-0.0490448 2188.01
0.362035 3300.5
-0.799846 1032.72
1.02146 6382.09
0.296329 3090.61
-0.577083 1290.41
3.46313 73344.9
1.48247 10119.9
1.44328 9731.03
-2.32118 225.566
-1.15494 724.043
1.04267 6518.91
-7.99311 0.776225
0.0154446 2333.77
1.24401 7972.9
-0.393868 1549.87
-1.56534 480.321
-1.26136 650.953
-3.53227 67.1903
-0.520535 1365.48
4.11074 140159
0.35378 3273.37
-1.91287 339.312
-0.705674 1134.7
0.765249 4939.62
0.362379 3301.64
1.34674 8835.53
1.89583 15300.3
-2.39885 208.71
-0.286719 1725.16
1.85179 14641
2.05071 17863.3
0.764391 4935.38
5.5442 587711
-2.55133 179.194
-4.85247 17.9453
3.31718 63384.3
7.41848 3.82963e+06
1.16539 7370.06
-0.667918 1178.36
-0.473266 1431.57
-2.85964 131.65
0.468534 3671.4
2.2977 22868.1
3.3546 65801.1
-5.2403 12.1763
5.5325 580879
-1.35363 593.577
2.15087 19745.1
-2.99094 115.452
-1.9186 337.374
-0.365657 1594.22
0.894082 5618.82
2.27211 22290.3
-0.377275 1575.8
3.11714 51892.8
-2.15697 265.822
2.79143 37467.4
3.01365 46791
4.25418 161776
2.66055 32870.9
2.57509 30178.5
-0.596165 1266.01
-1.2045 689.04
1.8891 15197.7
1.71039 12710.5
0.962024 6013.84
-2.99913 114.51
2.54864 29390.9
-0.291136 1717.56
3.28713 61508
2.54831 29381
1.61424 11545.3
-2.76482 144.745
6.10821 1.03303e+06
3.03643 47868.9
-3.22726 91.1524
3.47576 74276.5
1.1014 6913.22
1.2899 8347.34
-0.721769 1116.58
-0.547082 1329.71
-2.37711 213.297
3.74556 97280.6
-0.498269 1396.22
-6.57766 3.19675
1.1883 7540.89
2.35 24095.8
2.03995 17672.1
-3.55886 65.4269
4.23092 158058
3.56484 81197.2
0.293025 3080.42
3.26721 60294.8
1.91753 15635.8
5.27093 447185
-2.36576 215.731
4.24232 159870
-0.209925 1862.86
-3.91522 45.8132
-0.50653 1384.74
0.206659 2825.54
2.89466 41542
-0.38422 1564.89
-0.83813 993.928
-0.0824905 2116.04
0.713907 4692.41
-1.06944 788.673
-2.49669 189.256
5.05171 359152
-2.27081 237.219
2.67265 33271.3
-2.58389 173.453
-1.65413 439.511
0.135578 2631.67
-0.525366 1358.9
2.67321 33289.8
7.28294 3.34418e+06
0.781056 5018.32
-0.161764 1954.78
2.29149 22726.5
2.76924 36645.2
-3.47378 71.2374
2.87222 40620
0.399954 3428.05
-3.49637 69.6458
2.94955 43885.7
4.45099 196966
2.99891 46106.1
5.79814 757620
1.15575 7299.41
-1.0175 830.718
0.118356 2586.73
1.94739 16109.8
0.250215 2951.33
-2.12796 273.645
0.761204 4919.68
3.15675 53989.6
7.49011 4.11401e+06
2.26982 22239.2
-3.46496 71.868
-2.55547 178.452
0.766771 4947.14
0.5686 4057.79
-1.79164 383.045
4.32509 173665
2.98113 45293.7
2.42253 25908.3
-0.558164 1315.05
-0.586476 1278.34
-1.34136 600.904
1.94839 16125.9
-1.44518 541.649
5.14563 394519
2.70058 34213.3
1.42351 9540.58
1.69738 12546.2
4.26783 164000
0.852708 5391.09
-1.05022 803.982
2.1955 20646.3
-0.138487 2000.81
2.37608 24732.5
2.09174 18611.4
3.69697 92666.5
1.48044 10099.4
2.20751 20895.8
-2.56947 175.972
1.97656 16586.7
-0.981471 861.197
0.252317 2957.53
-2.35915 217.163
1.78387 13679.6
2.40154 25370.4
3.10657 51346.9
-1.09474 768.969
4.18126 150400
-0.315027 1677.01
2.461 26924.6
-2.40725 206.964
5.16923 403941
-1.37913 578.629
-4.18448 34.9988
0.82842 5261.73
5.85593 802689
2.3312 23647.1
2.56639 29917
4.29262 168116
3.02477 47314.3
2.07788 18355.3
1.79057 13771.6
-3.33498 81.8442
-3.13882 99.5814
6.50696 1.53917e+06
5.16173 400924
-2.82647 136.091
2.62395 31689.6
1.35633 8920.64
2.21774 21110.7
1.70831 12684.1
1.93173 15859.5
-1.14547 730.938
1.8854 15141.5
-4.09568 38.249
1.9945 16887
-0.207253 1867.85
-1.71501 413.554
1.51485 10453
1.06012 6633.67
2.93291 43161.4
-0.471501 1434.1
3.47919 74532
-1.81251 375.133
1.50233 10322.9
-0.440916 1478.64
-1.09159 771.401
-0.973968 867.683
5.36259 490108
0.794434 5085.91
1.16114 7338.82
3.50312 76337.2
0.981522 6132.25
2.8408 39363.4
1.23388 7892.53
-1.80446 378.165
-3.87077 47.8959
-2.33151 223.247
-3.11325 102.16
-1.61362 457.68
6.68879 1.84611e+06
5.21365 422290
0.609707 4228.07
1.96436 16385.5
1.14178 7198.11
-0.469581 1436.86
-4.09761 38.175
-1.06844 789.461
-0.206329 1869.57
5.33739 477911
-2.4105 206.293
-0.810342 1021.93
0.419496 3495.7
-2.60995 168.99
0.587904 4136.89
-0.167964 1942.69
-4.53901 24.5519
-3.72606 55.3532
2.5852 30485.2
-2.3766 213.406
0.192864 2786.83
1.46442 9938.89
-0.357799 1606.79
0.221809 2868.67
1.12931 7108.93
4.13057 142966
-0.228721 1828.18
-2.44712 198.875
4.618 232766
3.30225 62445
4.09287 137677
-3.96899 43.415
3.24604 59032
1.0732 6721.04
2.06759 18167.3
1.71776 12804.5
3.38506 67836.5
4.76441 269468
1.77793 13598.7
-1.46201 532.608
2.59114 30666.7
0.944113 5907.08
1.94017 15993.9
0.66986 4490.21
-3.00749 113.557
2.70978 34529.8
1.87305 14955.7
0.415444 3481.57
2.23683 21517.5
-1.35266 594.152
-1.77916 387.855
0.376854 3349.78
1.75849 13336.8
-0.266547 1760.31
1.06677 6677.91
3.52686 78171
3.77492 100179
1.51348 10438.7
1.30868 8505.58
4.67181 245635
3.13563 52861
-2.00452 309.597
3.91557 115308
1.29059 8353.08
7.23864 3.19927e+06
1.20122 7638.94
0.159031 2694.12
1.68222 12357.5
3.02967 47546.7
-2.82167 136.747
6.2169 1.15163e+06
0.281747 3045.87
3.31152 63027.1
-0.288607 1721.91
0.425158 3515.55
-1.61318 457.885
2.50179 28045.6
5.60267 623103
0.333644 3208.11
0.889066 5590.7
3.54542 79635.4
4.31922 172649
-1.62323 453.304
-4.27512 31.9661
2.42318 25925.4
1.61028 11499.7
1.48698 10165.7
0.225754 2880.01
1.47735 10068.3
0.231107 2895.47
-1.22165 677.319
1.55519 10883.3
3.1558 53938.3
-1.97752 318.072
3.27773 60932.9
5.80418 762207
1.80114 13917.9
2.85979 40118.1
1.65166 11985.5
1.91541 15602.8
2.58434 30459.1
0.809393 5162.56
2.37643 24741.3
1.17001 7404.24
4.35648 179203
2.07449 18293.2
1.94838 16125.7
1.30836 8502.83
8.11223 7.66381e+06
3.75913 98609.6
-1.06709 790.53
4.24996 161096
2.8439 39485.8
2.24179 21624.5
1.20605 7675.92
3.00527 46400.3
-3.68935 57.4231
-2.05417 294.6
0.0767039 2481.2
3.22858 58010
1.52881 10599.9
2.59318 30729.4
-0.734858 1102.06
-4.06415 39.474
3.65852 89171.6
0.833524 5288.65
-0.491512 1405.69
0.858386 5421.78
0.580464 4106.22
-1.00071 844.791
1.33132 8700.28
1.57607 11112.9
-3.81251 50.7689
0.627914 4305.76
0.1034 2548.33
1.49133 10210
-5.37389 10.6536
-2.4908 190.374
1.68583 12402.2
-1.81067 375.824
3.04883 48466.3
0.771791 4972.04
1.58325 11193
8.10789 7.63066e+06
-1.44219 543.266
2.47318 27254.5
-0.369951 1587.38
1.05675 6611.35
1.52968 10609.2
1.56269 10965.2
1.00592 6283.7
-0.110824 2056.93
2.70251 34279.5
-0.833721 998.319
-0.442749 1475.93
3.11329 51693.2
0.495866 3773.13
1.10054 6907.3
1.44632 9760.66
3.97792 122726
2.6393 32179.8
0.975403 6094.84
-2.48154 192.146
-2.25892 240.058
2.3231 23456.3
0.181231 2754.59
-0.19278 1895.08
1.39846 9304.46
-4.70186 20.862
4.09929 138564
1.18937 7548.97
5.81543 770833
-0.522996 1362.12
4.78174 274179
1.03886 6494.1
-3.4475 73.1342
-2.22257 248.943
0.942408 5897.02
5.48945 556403
8.60507 1.25454e+07
3.2279 57970.8
-0.260594 1770.82
0.382122 3367.47
2.23971 21579.7
1.21367 7734.63
